"gc","map"
0.458823,0.901979
0.416864,0.888822
0.394944,0.90689
0.400154,0.912256
0.434716,0.887595
0.436423,0.879076
0.451341,0.855333
0.496053,0.911941
0.444275,0.861819
0.372796,0.919642
0.365931,0.853552
0.361721,0.874765
0.369534,0.930375
0.361028,0.885363
0.370777,0.884309
0.411425,0.900375
0.47018,0.853068
0.505979,0.912619
0.464958,0.909573
0.443638,0.9139
0.475817,0.916499
0.426473,0.913808
0.411398,0.915362
0.423581,0.930142
0.437115,0.862042
0.440116,0.883235
0.364849,0.884679
0.414954,0.911385
0.425773,0.891104
0.426962,0.719365
0.413819,0.868785
0.475986,0.680897
0.418681,0.855767
0.437753,0.82819
0.490583,0.697034
0.538146,0.930022
0.487563,0.82447
0.507922,0.924702
0.572008,0.89379
0.541863,0.894793
0.316127,0.88258
0.446551,0.897309
0.520835,0.887475
0.488671,0.880837
0.469782,0.892203
0.491556,0.893958
0.455979,0.860309
0.462562,0.905524
0.51054,0.911027
0.472383,0.894918
0.45987,0.911924
0.43856,0.875308
0.428411,0.888927
0.406243,0.843072
0.403376,0.878789
0.405459,0.871863
0.434965,0.885032
0.444005,0.857954
0.514,0.911143
0.478052,0.888919
0.477007,0.865525
0.433211,0.919922
0.454293,0.698932
0.370155,0.861154
0.409032,0.867477
0.409044,0.842561
0.408746,0.830449
0.379712,0.795576
0.45198,0.843553
0.468276,0.86728
0.444614,0.839421
0.430924,0.844269
0.437729,0.880339
0.432427,0.875665
0.44652,0.901471
0.453776,0.914021
0.434026,0.949371
0.470793,0.887679
0.430153,0.827633
0.489567,0.879299
0.477655,0.876782
0.45787,0.910579
0.469926,0.910746
0.488725,0.893236
0.484807,0.904127
0.494512,0.877809
0.497508,0.908208
0.436459,0.894992
0.448674,0.849088
0.451685,0.896836
0.479087,0.883361
0.499444,0.902174
0.414343,0.900538
0.371912,0.735327
0.356695,0.496365
0.37537,0
0.399517,0
0.4189,0.619868
0.466693,0.851175
0.437565,0.859328
0.418814,0.84394
0.415162,0.897284
0.405118,0.890392
0.434288,0.895247
0.441702,0.891348
0.445982,0.913559
0.428911,0.895736
0.435156,0.838619
0.435157,0.904448
0.428352,0.88489
0.381477,0.787708
0.372255,0.856092
0.380948,0.855604
0.457393,0.857111
0.491661,0.854737
0.514446,0.858901
0.51217,0.890508
0.50493,0.841015
0.500256,0.863573
0.507892,0.858996
0.540033,0.843511
0.510859,0.861663
0.548583,0.770652
0.54063,0.822988
0.513174,0.873639
0.418749,0.851511
0.365783,0.885414
0.390557,0.9282
0.416366,0.917591
0.376325,0.905702
0.398869,0.928435
0.398795,0.887245
0.417808,0.894144
0.426392,0.914297
0.410757,0.902824
0.426404,0.90007
0.424006,0.881489
0.437057,0.891468
0.438686,0.912941
0.408204,0.892455
0.365777,0.888729
0.39641,0.861014
0.396847,0.901629
0.396659,0.852051
0.396132,0.858514
0.368784,0.859411
0.404682,0.868523
0.407798,0.82743
0.441589,0.912597
0.412989,0.898418
0.391754,0.903618
0.399972,0.844827
0.374947,0.891767
0.362586,0.865759
0.34583,0.878661
0.353068,0.898992
0.387696,0.895332
0.391481,0.837602
0.355323,0.901804
0.368544,0.88925
0.40583,0.933645
0.41376,0.895359
0.443612,0.889793
0.371867,0.884758
0.366798,0.936034
0.358557,0.902354
0.368661,0.892747
0.371044,0.873359
0.36052,0.903402
0.387091,0.893571
0.421899,0.886516
0.431632,0.890514
0.418495,0.899833
0.481172,0.903199
0.4244,0.886816
0.430403,0.861742
0.405058,0.914752
0.375711,0.902073
0.367694,0.884816
0.382364,0.91329
0.383619,0.879135
0.383443,0.897391
0.430616,0.899653
0.435659,0.924362
0.426078,0.878638
0.360918,0.892757
0.394344,0.866058
0.401565,0.834442
0.405068,0.891018
0.367205,0.900909
0.34693,0.881153
0.343806,0.88715
0.35137,0.899146
0.354813,0.925488
0.362101,0.862942
0.386583,0.875572
0.35354,0.861632
0.366012,0.844793
0.377153,0.916113
0.411887,0.923378
0.42417,0.921512
0.438056,0.894487
0.422227,0.920735
0.456377,0.859187
0.491194,0.925668
0.32454,0.901713
0.513292,0.896411
0.591157,0.854611
0.545942,0.872498
0.555441,0.856934
0.541035,0.90591
0.531103,0.832975
0.490247,0.692631
0.506998,0.663401
0.497793,0.852897
0.454512,0.918094
0.523692,0.900439
0.49051,0.871433
0.47706,0.925737
0.506231,0.891816
0.489753,0.892628
0.47961,0.919024
0.505777,0.925624
0.527324,0.904375
0.545933,0.906486
0.493394,0.939273
0.406663,0.869169
0.409566,0.893355
0.410091,0.905952
0.415786,0.878653
0.370717,0.820814
0.391897,0.902146
0.392302,0.908756
0.372119,0.882176
0.429765,0.886766
0.474252,0.937535
0.453157,0.86589
0.434237,0.88791
0.445425,0.917537
0.495559,0.781067
0.442656,0.886338
0.515732,0.859553
0.448455,0.761119
0.432866,0.891688
0.518198,0.897149
0.479591,0.905894
0.489519,0.863047
0.48783,0.866571
0.478757,0.945868
0.454262,0.913348
0.455346,0.867346
0.526735,0.814205
0.4835,0.814303
0.504618,0.91703
0.513146,0.903175
0.527598,0.890193
0.513515,0.916359
0.464141,0.911903
0.443216,0.853596
0.464875,0.917023
0.487631,0.90133
0.512466,0.870209
0.449476,0.805909
0.447657,0.608109
0.494759,0.541058
0.436525,0.49754
0.465841,0
0.44324,0
0.465376,0.322277
0.385332,0.604744
0.403937,0.633942
0.402181,0.663564
0.409247,0.609741
0.436724,0.652933
0.449153,0.835244
0.491324,0.828913
0.443282,0.927688
0.403359,0.871486
0.35527,0.839205
0.380841,0.486189
0.421117,0.761137
0.419568,0.329928
0.388905,0.67879
0.387458,0.532034
0.411542,0.875703
0.451208,0.914869
0.38656,0.913202
0.373611,0.899474
0.445913,0.929527
0.421321,0.903321
0.453887,0.895752
0.464451,0.916012
0.451745,0.908832
0.436598,0.880251
0.433874,0.88567
0.433311,0.912297
0.413393,0.849261
0.403498,0.888965
0.401417,0.834061
0.370434,0.879383
0.357105,0.912734
0.395468,0.882871
0.400811,0.908345
0.421998,0.860797
0.392767,0.750211
0.365137,0.826789
0.383696,0.735026
0.440665,0.765736
0.427109,0.786604
0.410363,0.581261
0.427115,0.875022
0.438147,0.853872
0.44704,0.85164
0.40459,0.862952
0.372442,0.886083
0.357335,0.893105
0.353227,0.87088
0.36061,0.908283
0.383466,0.899309
0.408123,0.87718
0.39463,0.885526
0.372651,0.92129
0.355259,0.926737
0.368529,0.895795
0.382891,0.911837
0.423797,0.928557
0.412425,0.895565
0.406447,0.924488
0.378053,0.908343
0.423368,0.911861
0.42765,0.882538
0.390795,0.888195
0.388756,0.913823
0.396461,0.89888
0.420828,0.909644
0.446902,0.774659
0.448036,0.832374
0.40894,0.866663
0.437108,0.907762
0.454832,0.921842
0.39323,0.914369
0.358904,0.897813
0.350885,0.888853
0.354115,0.88193
0.383484,0.899925
0.385208,0.824108
0.356853,0.866246
0.350876,0.813374
0.357733,0.889859
0.401336,0.85756
0.468389,0.691502
0.422559,0.853174
0.420781,0.885328
0.422699,0.905655
0.298938,0.899177
0.165339,0.821855
0.257519,0.716179
0.365121,0.867675
0.38294,0.856175
0.298466,0.772742
0.438622,0.765097
0.489985,0.913602
0.388979,0.930801
0.434023,0.880408
0.407198,0.881137
0.438357,0.876852
0.432608,0.825142
0.402343,0.715401
0.362049,0.859267
0.395456,0.897981
0.432539,0.91034
0.419254,0.946068
0.383401,0.919543
0.407429,0.817398
0.457099,0.25089
0.432418,0.812807
0.436382,0.878479
0.424779,0.932894
0.431482,0.803872
0.38364,0.528582
0.36074,0.908873
0.363665,0.922137
0.391257,0.910473
0.421964,0.902271
0.433172,0.906128
0.485408,0.919144
0.446494,0.90172
0.391982,0.928455
0.358233,0.919803
0.388667,0.891444
0.365758,0.896564
0.410417,0.901651
0.461219,0.887747
0.459828,0.893017
0.424947,0.917077
0.457289,0.885822
0.427365,0.890011
0.406289,0.857748
0.39849,0.891389
0.425073,0.920727
0.394259,0.842254
