"gc","map"
0.616166,0.978154
0.623531,0.977431
0.622863,0.965754
0.618182,0.97393
0.591894,0.969226
0.603802,0.978005
0.601522,0.981914
0.589358,0.954155
0.605862,0.949543
0.567994,0.936694
0.565574,0.958296
0.629595,0.949853
0.608702,0.964842
0.605542,0.976395
0.599746,0.9537
0.593146,0.966275
0.587382,0.987422
0.596962,0.97664
0.586158,0.953955
0.599042,0.980041
0.59277,0.969974
0.573398,0.947719
0.602794,0.970828
0.61979,0.947845
0.633947,0.972507
0.627927,0.960403
0.607482,0.970915
0.621594,0.982255
0.632475,0.966943
0.607482,0.951074
0.586218,0.950715
0.57371,0.96862
0.596586,0.981665
0.594098,0.966077
0.607334,0.962373
0.634119,0.96903
0.617262,0.962217
0.632455,0.969255
0.631495,0.966182
0.647487,0.985006
0.641539,0.952863
0.644111,0.98293
0.608838,0.950868
0.624358,0.960351
0.618282,0.973238
0.624955,0.967332
0.640347,0.981033
0.641367,0.986797
0.646899,0.981366
0.663979,0.989066
0.647959,0.972225
0.651079,0.989108
0.646375,0.958681
0.645407,0.976976
0.656139,0.970888
0.648039,0.984669
0.642723,0.986676
0.654523,0.962414
0.635771,0.977842
0.620146,0.978754
0.631667,0.953949
0.627263,0.971988
0.625338,0.960385
0.621018,0.960281
0.621414,0.940386
0.59811,0.975305
0.61973,0.976416
0.621354,0.98003
0.61369,0.960076
0.621042,0.971849
0.612886,0.977655
0.608482,0.965322
0.604842,0.945457
0.610422,0.949955
0.621435,0.961264
0.634423,0.978252
0.644563,0.97572
0.645043,0.978484
0.640667,0.970975
0.644579,0.961468
0.641943,0.965974
0.645907,0.974078
0.652407,0.969471
0.652631,0.973436
0.647315,0.98176
0.638195,0.979369
0.629715,0.984492
0.613846,0.965311
0.652535,0.984463
0.623578,0.974368
0.631127,0.97728
0.647727,0.985485
0.632875,0.983531
0.631871,0.855011
0.633327,0.687501
0.608886,0.979898
0.630795,0.985109
0.640675,0.978186
0.608358,0.97334
0.60933,0.972985
0.585222,0.977922
0.609234,0.968093
0.600926,0.973545
0.605662,0.941049
0.635615,0.946476
0.628555,0.957886
0.620318,0.972492
0.621442,0.951507
0.603286,0.94745
0.599254,0.984086
0.597462,0.967056
0.609642,0.975985
0.624403,0.990161
0.625154,0.982054
0.627867,0.983324
0.624659,0.96886
0.612342,0.952616
0.614242,0.935228
0.60563,0.940191
0.605866,0.975131
0.585794,0.969248
0.614594,0.958078
0.620498,0.977099
0.612078,0.974065
0.609634,0.966316
0.589874,0.935346
0.619046,0.930089
0.582122,0.973933
0.577262,0.948481
0.613454,0.955403
0.596982,0.931641
0.622535,0.927875
0.593622,0.951808
0.616226,0.963499
0.609682,0.949936
0.567718,0.968565
0.580966,0.944179
0.577478,0.97286
0.602854,0.956216
0.574806,0.969351
0.57749,0.964883
0.599218,0.952937
0.613502,0.976877
0.619946,0.984874
0.636707,0.97754
0.626687,0.968065
0.629679,0.964906
0.620158,0.955582
0.630351,0.973331
0.636119,0.986477
0.641955,0.964806
0.657731,0.980375
0.653131,0.991676
0.643527,0.983369
0.638171,0.984621
0.636995,0.967426
0.628971,0.97313
0.628327,0.966523
0.631679,0.965688
0.619438,0.973118
0.611274,0.951403
0.620942,0.961495
0.609742,0.969847
0.613726,0.954015
0.629638,0.960423
0.62143,0.972917
0.60203,0.972751
0.636287,0.975539
0.650711,0.982151
0.648003,0.979345
0.657955,0.960322
0.647779,0.964621
0.654027,0.962971
0.661879,0.97052
0.650747,0.958767
0.641275,0.93053
0.659475,0.973462
0.644463,0.972043
0.644479,0.9652
0.653563,0.967116
0.651695,0.961275
0.656331,0.973611
0.660575,0.97653
0.662275,0.974102
0.646059,0.965227
0.651563,0.972554
0.648071,0.971491
0.641355,0.977732
0.640343,0.975625
0.625515,0.980693
0.624458,0.991769
0.617198,0.968645
0.61609,0.978978
0.595482,0.947355
0.605834,0.815776
0.593474,0.957234
0.603722,0.960786
0.546222,0.933097
0.53855,0.967938
0.541842,0.937832
0.52669,0.965634
0.502446,0.989643
0.547258,0.968604
0.555222,0.985167
0.617114,0.969106
0.603542,0.961705
0.58999,0.960698
0.585854,0.96838
0.531106,0.991171
0.574838,0.96366
0.573678,0.961393
0.564802,0.955535
0.55109,0.903157
0.568326,0.934331
0.613414,0.957106
0.624062,0.951082
0.596626,0.966504
0.54405,0.962431
0.600598,0.962757
0.598514,0.958362
0.631595,0.950458
0.585666,0.97828
0.57093,0.979042
0.575526,0.960215
0.598338,0.969136
0.587766,0.96828
0.56989,0.988018
0.553722,0.914063
0.565826,0.962531
0.577826,0.964615
0.617498,0.957353
0.56767,0.972475
0.614378,0.974437
0.620714,0.977551
0.626698,0.965523
0.632107,0.938746
0.599546,0.974059
0.598378,0.947537
0.582946,0.969037
0.562366,0.937649
0.59083,0.963148
0.60253,0.577371
0.583818,0.534267
0.594282,0.523905
0.594714,0.573372
0.57673,0.529367
0.600242,0.761318
0.595674,0.766691
0.513946,0.572026
0.50999,0.444345
0.588938,0.477722
0.608234,0.507414
0.608322,0
0.607918,0
0.607994,0
0.608086,0
0.607678,0
0.607566,0
0.607458,0
0.607602,0
0.59325,0.723374
0.446902,0.81088
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.166201,0.620593
0.578174,0.545921
0.574978,0.869515
0.576866,0.535119
0.553134,0.553481
0.60119,0.53434
0.589302,0.566247
0.565566,0.491314
0.58201,0.504937
0.560474,0.571001
0.583486,0.742217
0.549458,0.92753
0.575278,0.774634
0.58609,0.53902
0.598678,0.573913
0.569574,0.570545
0.589046,0.905341
0.60767,0.934878
0.576046,0.968204
0.58173,0.883983
0.569718,0.606051
0.578466,0.817878
0.58483,0.489369
0.605262,0.588326
0.580038,0.520041
0.600078,0.511108
0.579582,0.540213
0.55393,0.856106
0.581062,0.942116
0.556998,0.919197
0.55273,0.917242
0.561642,0.930931
0.530858,0.918421
0.540238,0.93651
0.549486,0.947334
0.549742,0.962868
0.578934,0.968452
0.591574,0.928783
0.584682,0.963142
0.58419,0.967825
0.601354,0.960322
0.548886,0.952475
0.512362,0.934898
0.521358,0.939298
0.565322,0.907547
0.52565,0.924841
0.541682,0.951638
0.501698,0.967649
0.46323,0.938016
0.548842,0.93167
0.555742,0.891851
0.538826,0.918484
0.491966,0.928839
0.50093,0.951396
0.48701,0.961556
0.495086,0.969591
0.552706,0.966312
0.573934,0.9466
0.60263,0.966316
0.586194,0.969482
0.554354,0.95584
0.622254,0.940272
0.633227,0.980492
0.62281,0.963992
0.592466,0.965645
0.624479,0.956417
0.616378,0.942899
0.52709,0.977446
0.529682,0.981866
0.564638,0.95706
0.589002,0.948058
0.559606,0.931325
0.513742,0.940067
0.529946,0.922697
0.563034,0.810245
0.609814,0.969787
0.573558,0.981906
0.57203,0.958596
0.59679,0.963338
0.602522,0.943184
0.621395,0.976591
0.621414,0.9818
0.626302,0.977641
0.624811,0.966441
0.633295,0.954945
0.621179,0.972806
0.582582,0.97507
0.588738,0.983565
0.587442,0.965774
0.564014,0.990331
0.586626,0.967041
0.577746,0.951265
0.570246,0.960505
0.601902,0.941495
0.628347,0.959113
0.586474,0.970882
0.578214,0.979327
0.593518,0.970442
0.553878,0.966594
0.599054,0.952519
0.590342,0.962731
0.582886,0.97137
0.600902,0.959288
0.61271,0.967375
0.60713,0.983786
0.629959,0.946611
0.605822,0.957132
0.626854,0.976561
0.626343,0.954586
0.623639,0.964621
0.613442,0.968454
0.627043,0.967471
0.61903,0.96758
0.586254,0.948966
0.597382,0.945004
0.60501,0.980001
0.628134,0.95382
0.618207,0.969279
0.612578,0.975314
0.615922,0.967884
0.615134,0.953802
0.599174,0.957561
0.608774,0.92879
0.598598,0.941204
0.602202,0.94317
0.635323,0.964225
0.623167,0.936173
0.605346,0.95437
0.566474,0.96574
0.57437,0.969543
0.559082,0.993417
0.581534,0.975384
0.632387,0.960775
0.60969,0.954385
0.611662,0.984261
0.582902,0.985494
0.590182,0.988654
0.592502,0.971964
0.612646,0.962602
0.574086,0.966423
0.612882,0.960826
0.619199,0.973601
0.571526,0.954168
0.609914,0.959159
0.568422,0.945364
0.599674,0.927429
0.605674,0.938772
0.581402,0.962584
0.569242,0.976119
0.611642,0.961362
0.598274,0.96282
0.581826,0.96616
0.540586,0.95356
0.564578,0.975876
0.56715,0.98494
0.592662,0.95962
0.577954,0.96623
0.570938,0.961844
0.57225,0.975887
0.602066,0.960639
0.588854,0.965611
0.571146,0.961354
0.596438,0.954732
0.596014,0.982571
0.597846,0.966875
0.60095,0.975505
0.60789,0.980459
0.599994,0.966931
0.61677,0.955167
0.609078,0.970042
0.618366,0.95906
0.639151,0.971529
0.633771,0.976297
0.641331,0.969028
0.621518,0.952842
0.637119,0.976438
0.642319,0.975636
0.643095,0.980159
0.636575,0.974142
0.649179,0.964575
0.655907,0.984246
0.656615,0.98461
0.660543,0.98443
0.653331,0.966935
0.661983,0.967113
0.659311,0.957988
0.662823,0.980615
0.657823,0.980505
0.665399,0.986488
0.668435,0.983394
0.662919,0.982725
0.659531,0.985809
0.656251,0.971052
0.658459,0.969207
0.653507,0.98361
0.654983,0.978942
0.655415,0.974751
0.651231,0.980169
0.631555,0.96203
0.614674,0.96784
0.637495,0.975395
0.624274,0.974369
0.639155,0.973893
0.643303,0.969896
0.647999,0.97198
0.650379,0.969788
0.662959,0.974089
0.658847,0.980533
0.657675,0.972395
0.663587,0.985271
0.654931,0.973033
0.655871,0.983352
0.645463,0.96572
0.665199,0.987604
0.651435,0.976181
0.642303,0.852979
0.643675,0.973641
0.635491,0.980295
0.659495,0.973798
0.612258,0.964638
0.62505,0.972465
0.642211,0.975262
0.646279,0.987374
0.646451,0.985002
0.643107,0.984548
0.639703,0.978915
0.633067,0.96062
0.602946,0.948383
0.589586,0.960093
0.585734,0.96171
0.593434,0.945477
0.557594,0.959892
0.499158,0.974654
0.486066,0.978139
0.512366,0.968838
0.547562,0.956376
0.48425,0.939717
0.57855,0.889723
0.548602,0.920021
0.558678,0.943501
0.513274,0.981928
0.533002,0.954522
0.52431,0.954468
0.574462,0.928059
0.50849,0.959545
0.520462,0.978564
0.53391,0.971999
0.53515,0.983568
0.533758,0.958749
0.508486,0.957621
0.52781,0.959912
0.538482,0.951304
0.56477,0.888643
0.559578,0.81616
0.53261,0.974756
0.553126,0.981302
0.597538,0.962271
0.616046,0.976854
0.603534,0.908439
0.565278,0.978136
0.52165,0.990103
0.584486,0.984501
0.594346,0.976818
0.602534,0.968402
0.592386,0.975788
0.581626,0.97891
0.554458,0.986017
0.584402,0.967995
0.622514,0.966828
0.572202,0.973383
0.566454,0.973572
0.596974,0.940648
0.592422,0.934839
0.585514,0.944471
0.540542,0.956824
0.595714,0.957639
0.58259,0.953857
0.56279,0.949926
0.56001,0.968772
0.569602,0.942464
0.618414,0.948759
0.579006,0.973765
0.585846,0.966791
0.585162,0.989751
0.594678,0.983094
0.584758,0.973123
0.596674,0.959618
0.617034,0.974209
0.635019,0.979373
0.629743,0.964443
0.621922,0.969394
0.642591,0.979475
0.636895,0.974636
0.641435,0.981852
0.632479,0.989809
0.617742,0.988881
0.60817,0.986458
0.619522,0.97044
0.636551,0.969896
0.627639,0.984547
0.628803,0.977199
0.601258,0.975862
0.609198,0.960311
0.624851,0.983304
0.643063,0.985286
0.619986,0.982461
0.609802,0.957338
0.603282,0.945281
0.610786,0.950125
0.588814,0.964273
0.606038,0.966453
0.581806,0.975678
0.61631,0.973712
0.617342,0.966796
0.612894,0.985377
0.591234,0.966956
0.600846,0.973149
0.577162,0.943234
0.605106,0.95155
0.619866,0.959923
0.542534,0.966212
0.560442,0.960187
0.42489,0.970429
0.576346,0.843086
0.572246,0.892525
0.587394,0.943922
0.554174,0.9792
0.594018,0.953755
0.62743,0.926593
0.592154,0.959267
0.58793,0.95267
0.517022,0.941119
0.545994,0.932504
0.55101,0.960006
0.517106,0.973462
0.529814,0.947859
0.637827,0.974105
0.582974,0.952644
0.568746,0.943922
0.506302,0.952882
0.477422,0.97898
0.474694,0.978761
0.409418,0.940436
0.553794,0.975577
0.546934,0.972348
0.56277,0.955445
0.574722,0.957276
0.572554,0.979519
0.547094,0.984079
0.53779,0.971817
0.570306,0.962746
0.560614,0.978849
0.550442,0.963663
0.587802,0.958071
0.589478,0.954096
0.57551,0.961145
0.587118,0.961316
0.576686,0.982074
0.58349,0.975283
0.577794,0.976152
0.596738,0.971717
0.599298,0.974293
0.591306,0.973893
0.60327,0.959803
0.57899,0.964976
0.582486,0.968694
0.554134,0.974805
0.534778,0.941653
0.567522,0.94321
0.578486,0.930411
0.566474,0.951465
0.59031,0.95566
0.55917,0.945637
0.563742,0.943573
0.583738,0.963505
0.578722,0.967728
0.583678,0.967454
0.629587,0.974687
0.625219,0.966701
0.602202,0.974274
0.617906,0.966632
0.624834,0.972834
0.643199,0.97613
0.640423,0.968013
0.634751,0.977298
0.619675,0.97934
0.620938,0.971109
0.595842,0.978954
0.593398,0.961357
0.613646,0.973261
0.59049,0.950314
0.613182,0.960344
0.60331,0.97112
0.60045,0.966105
0.61469,0.979164
0.584182,0.944816
0.582294,0.939644
0.600666,0.85548
0.598154,0.956368
0.587126,0.836072
0.60241,0.708093
0.601362,0.976315
0.635891,0.974928
0.59735,0.963112
0.567338,0.983498
0.57949,0.955819
0.588714,0.949618
0.563446,0.935073
0.560166,0.957982
0.55665,0.956396
0.554678,0.95943
0.575986,0.973807
0.601082,0.969742
0.60665,0.954761
0.560482,0.938054
0.57831,0.94314
0.571898,0.9332
0.552142,0.958994
0.616034,0.956854
0.612118,0.945562
0.626867,0.939647
0.62523,0.896541
0.608642,0.893336
0.521752,0.934058
0.557178,0.95694
0.55715,0.974182
0.552054,0.98285
0.547518,0.974206
0.572346,0.968273
0.54863,0.964159
0.493686,0.960051
0.521978,0.971765
0.571478,0.969522
0.59871,0.979032
0.51891,0.981568
0.537942,0.978575
0.528074,0.964989
0.517414,0.967363
0.524534,0.961776
0.568474,0.960565
0.597046,0.970914
0.623563,0.977752
0.626951,0.977956
0.61111,0.985871
0.621778,0.979398
0.59655,0.982301
0.580798,0.952242
0.585122,0.978978
0.608566,0.982455
0.605606,0.978082
0.609482,0.99126
0.567622,0.980804
0.576822,0.982851
0.596766,0.983239
0.600994,0.984635
0.588422,0.981863
0.57943,0.978407
0.550654,0.983487
0.520986,0.985815
0.602038,0.967206
0.550814,0.962371
0.544314,0.967776
0.55597,0.950887
0.552282,0.958961
0.488102,0.955102
0.485082,0.974736
0.550026,0.951873
0.511498,0.970683
0.566582,0.961011
0.578106,0.958866
0.52555,0.973153
0.55663,0.964799
0.58659,0.978869
0.605358,0.984992
0.587166,0.969616
0.607446,0.978942
0.638831,0.978994
0.649811,0.948027
0.638863,0.962088
0.651411,0.973433
0.647035,0.969441
0.624786,0.976986
0.60337,0.978419
0.601442,0.974035
0.589282,0.9813
0.619954,0.968273
0.570338,0.974753
0.535958,0.967067
0.545266,0.970962
0.58467,0.984534
0.582402,0.989423
0.605394,0.971267
0.625126,0.981444
0.620407,0.966624
0.61339,0.982705
0.585454,0.960648
0.602298,0.964877
0.614078,0.980699
0.614134,0.973312
0.619654,0.977212
0.603922,0.967923
0.595794,0.971835
0.577058,0.982377
0.577054,0.973707
0.520754,0.968645
0.57367,0.964958
0.519222,0.976197
0.58151,0.972681
0.616478,0.970488
0.590654,0.97784
0.621378,0.981028
0.625255,0.984919
0.641059,0.979135
0.630711,0.977173
0.625067,0.978547
0.608718,0.979963
0.570094,0.978849
0.544174,0.983614
0.497342,0.977322
0.604738,0.943656
0.559086,0.939491
0.58815,0.947762
0.631991,0.966262
0.53549,0.949137
0.515942,0.94337
0.519966,0.95875
0.582394,0.948606
0.566142,0.933713
0.562078,0.946286
0.55043,0.957276
0.493982,0.978497
0.535706,0.957545
0.501766,0.958604
0.518466,0.939102
0.570086,0.94792
0.602702,0.969398
0.612254,0.969341
0.522046,0.969839
0.538246,0.969126
0.581054,0.951241
0.554522,0.976705
0.55941,0.985333
0.57707,0.984249
0.573502,0.981682
0.564946,0.967279
0.562006,0.970711
0.590886,0.972134
0.548914,0.970962
0.551166,0.982877
0.569738,0.969141
0.608782,0.957812
0.616726,0.941749
0.588518,0.926487
0.597526,0.936516
0.612674,0.946814
0.579286,0.963938
0.598926,0.958619
0.597734,0.957779
0.596766,0.958611
0.600902,0.953871
0.618862,0.97148
0.628507,0.973028
0.628255,0.938856
0.642635,0.970911
0.653047,0.963852
0.645107,0.967152
0.645671,0.972782
0.627755,0.963647
0.619226,0.957723
0.60473,0.98503
0.597522,0.973149
0.596642,0.945108
0.604034,0.958228
0.608862,0.971006
0.595814,0.966672
0.588046,0.966044
0.585906,0.958721
0.56897,0.945862
0.573218,0.948002
0.583914,0.950695
0.603426,0.950292
0.621486,0.967637
0.589682,0.968535
0.61433,0.962581
0.612078,0.965447
0.622607,0.982424
0.649107,0.97821
0.655663,0.980388
0.646863,0.973665
0.633847,0.973356
0.614274,0.970465
0.57023,0.981389
0.562826,0.96675
0.586758,0.959965
0.57159,0.932202
0.516162,0.962903
0.490278,0.962259
0.590066,0.974075
0.611882,0.958742
0.599334,0.969625
0.579798,0.944335
0.619386,0.963405
0.616938,0.965877
0.542422,0.976965
0.555482,0.970535
0.592806,0.981919
0.591522,0.979959
0.551726,0.981758
0.563882,0.978603
0.553246,0.980634
0.591734,0.970624
0.538542,0.974482
0.528278,0.964879
0.555998,0.933578
0.537034,0.956699
0.59053,0.947654
0.59843,0.966892
0.606102,0.959602
0.588546,0.952698
0.588562,0.97491
0.613562,0.961366
0.628974,0.958017
0.635159,0.981037
0.632539,0.977642
0.647939,0.98637
0.634395,0.983957
0.641987,0.98912
0.646335,0.988504
0.639071,0.984759
0.645131,0.961854
0.656623,0.972527
0.646267,0.96942
0.652791,0.973838
0.635015,0.975032
0.631907,0.977331
0.637847,0.97973
0.639035,0.972836
0.618346,0.973299
0.60573,0.963628
0.603018,0.95815
0.598926,0.955273
0.598142,0.978215
0.572302,0.979064
0.598134,0.983943
0.593886,0.963744
0.612978,0.938401
0.60111,0.939858
0.613502,0.961409
0.603014,0.961704
0.624343,0.973253
0.635983,0.950176
0.646055,0.971012
0.640435,0.964812
0.647303,0.962945
0.644355,0.970974
0.646871,0.985997
0.648423,0.968319
0.624659,0.966216
0.631967,0.981787
0.620838,0.989326
0.612342,0.973976
0.634223,0.969642
0.623635,0.982287
0.598238,0.989905
0.594594,0.952464
0.559606,0.98091
0.56157,0.968868
0.589038,0.955887
0.594694,0.939697
0.606078,0.956797
0.569574,0.931965
0.57995,0.939978
0.576038,0.953251
0.55657,0.956694
0.606038,0.934383
0.635563,0.972063
0.62241,0.958505
0.628386,0.949463
0.613662,0.943079
0.62333,0.966579
0.602662,0.959305
0.564146,0.978771
0.590382,0.973985
0.549334,0.96496
0.56501,0.942866
0.562118,0.954205
0.569546,0.965377
0.592726,0.967245
0.596814,0.957587
0.606258,0.975935
0.614286,0.959344
0.619462,0.981967
0.629175,0.979559
0.623631,0.96601
0.604466,0.968209
0.587702,0.981144
0.61343,0.957093
0.60089,0.960334
0.609782,0.958177
0.59005,0.981563
0.581886,0.987318
0.582854,0.949262
0.579718,0.953993
0.572222,0.96526
0.55427,0.923332
0.56169,0.953834
0.563306,0.973576
0.533122,0.960288
0.559242,0.906681
0.591954,0.966285
0.502438,0.984721
0.554218,0.98947
0.549722,0.975001
0.63059,0.9558
0.637387,0.968924
0.546538,0.980477
0.521478,0.955059
0.580782,0.964759
0.587442,0.908887
0.56187,0.958167
0.541738,0.95655
0.523686,0.964495
0.555066,0.97337
0.560186,0.952447
0.595838,0.973881
0.61085,0.972491
0.598342,0.976021
0.622046,0.969804
0.644971,0.962742
0.630759,0.975569
0.638587,0.95889
0.650063,0.970905
0.646507,0.952757
0.653803,0.986152
0.651947,0.958667
0.644207,0.959957
0.651751,0.980449
0.657699,0.973627
0.649419,0.969412
0.624671,0.978543
0.601626,0.959712
0.618434,0.970297
0.630543,0.983602
0.615454,0.979
0.598106,0.966036
0.60439,0.990663
0.619034,0.978098
0.637631,0.972382
0.641079,0.979589
0.648711,0.976645
0.641583,0.975094
0.641219,0.964438
0.649267,0.977194
0.653099,0.981804
0.650147,0.979851
0.643983,0.977795
0.638751,0.969869
0.653075,0.977493
0.646915,0.982654
0.630327,0.963201
0.61537,0.971915
0.599042,0.955043
0.618374,0.965627
0.561866,0.953136
0.559526,0.952313
0.515014,0.9418
0.52099,0.94962
0.530914,0.966388
0.554166,0.963121
0.579222,0.974639
0.599022,0.934281
0.577346,0.812079
0.596998,0.575633
0.532278,0.590675
0.561442,0.566419
0.626154,0.564131
0.559986,0.967932
0.566314,0.947774
0.582746,0.962354
0.600154,0.915542
0.598634,0.647033
0.187397,0.556834
0.359129,0.586152
0.587086,0.79915
0.59139,0.712863
0.357301,0.612012
0,0
0,0
0,0
0.237653,0.643048
0.537586,0.558005
0.584642,0.641127
0.490846,0.634281
0.61469,0.403331
0.616054,0.404093
0.616718,0.403536
0.617134,0.408825
0.616254,0.41309
0.616006,0.414781
0.616842,0.404348
0.484482,0.560773
0.1139,0.568424
0.620066,0.687926
0.575286,0.854756
0.543098,0.952703
0.515778,0.923915
0.588122,0.875092
0.598506,0.677764
0.501626,0.915901
0.539518,0.93728
0.517186,0.956241
0.481722,0.946726
0.612814,0.682373
0.465486,0.737483
0.561318,0.8169
0.604458,0.962189
0.578842,0.964137
0.560262,0.971705
0.567206,0.976183
0.55759,0.957854
0.612438,0.928826
0.59615,0.950105
0.569662,0.959023
0.592958,0.977724
0.573862,0.952736
0.570794,0.967893
0.558278,0.952694
0.54363,0.974705
0.55639,0.938487
0.561278,0.948815
0.56941,0.953201
0.582486,0.981146
0.57823,0.984651
0.601174,0.978195
0.603334,0.975685
0.60789,0.976344
0.626622,0.974735
0.636135,0.975027
0.646231,0.976095
0.642819,0.988291
0.641923,0.98602
0.613242,0.98322
0.593858,0.968843
0.569146,0.971731
0.582826,0.968422
0.563826,0.970749
0.566662,0.97752
0.55653,0.977215
0.56533,0.958113
0.576742,0.800059
0.583994,0.96234
0.596918,0.977849
0.61373,0.974736
0.620187,0.97819
0.620138,0.976826
0.612338,0.882988
0.617294,0.974272
0.591538,0.952617
0.584306,0.851893
0.577142,0.95152
0.536306,0.96284
0.506646,0.985216
0.551754,0.938433
0.576894,0.504571
0.561366,0.890604
0.548018,0.506285
0.58883,0.938913
0.572114,0.97879
0.569054,0.978951
0.548118,0.591613
0.551894,0.826107
0.585402,0.829178
0.576078,0.955657
