"gc","map"
0.504185,0.984313
0.510915,0.977615
0.473975,0.985909
0.521455,0.984368
0.486985,0.983399
0.517195,0.972033
0.508235,0.976049
0.571646,0.979261
0.490435,0.976216
0.501755,0.991934
0.468265,0.975816
0.458025,0.979527
0.466535,0.970973
0.460425,0.940051
0.405104,0.988675
0.467425,0.97565
0.418974,0.971477
0.497835,0.966611
0.491985,0.962169
0.498345,0.966112
0.572286,0.961032
0.520545,0.958812
0.476505,0.942684
0.487575,0.948748
0.465625,0.940929
0.429454,0.950693
0.492005,0.971375
0.517565,0.896945
0.533995,0.592796
0.551895,0.926654
0.619376,0.988817
0.626596,0.981686
0.638166,0.975209
0.619276,0.980663
0.645746,0.912631
0.644006,0.926297
0.644666,0.972479
0.614976,0.940743
0.628006,0.981671
0.648876,0.972967
0.634906,0.986943
0.623536,0.969515
0.645076,0.984416
0.633746,0.966756
0.643846,0.983402
0.635816,0.936089
0.625876,0.979892
0.631886,0.973052
0.622006,0.951221
0.624486,0.986128
0.617076,0.980295
0.642576,0.975553
0.631956,0.976365
0.626156,0.964568
0.624966,0.969747
0.617706,0.959399
0.614736,0.975031
0.613336,0.974586
0.610546,0.983701
0.584816,0.970804
0.607266,0.979615
0.602616,0.980118
0.610816,0.988726
0.620656,0.969134
0.619446,0.987075
0.595976,0.980027
0.597086,0.972464
0.600716,0.950363
0.617526,0.931682
0.604066,0.969514
0.605826,0.936002
0.613636,0.937178
0.600616,0.959071
0.589296,0.973992
0.582916,0.982339
0.578356,0.976638
0.554306,0.989054
0.582616,0.981056
0.582266,0.948119
0.540465,0.955858
0.574116,0.943088
0.573356,0.967284
0.582486,0.951427
0.607036,0.977207
0.604796,0.93641
0.611846,0.986196
0.612766,0.968537
0.617536,0.983329
0.620326,0.945
0.618516,0.969347
0.637206,0.979937
0.623076,0.967027
0.629756,0.949838
0.623436,0.945745
0.635726,0.958385
0.629816,0.981992
0.631706,0.972063
0.613676,0.96736
0.626266,0.969226
0.632336,0.982691
0.631006,0.987296
0.630086,0.984685
0.626296,0.986618
0.623516,0.98769
0.604926,0.975378
0.613616,0.985108
0.600206,0.977546
0.617476,0.973519
0.603486,0.962016
0.616296,0.949994
0.596156,0.966484
0.605746,0.988131
0.601166,0.973108
0.569566,0.975567
0.559746,0.991735
0.530365,0.931452
0.541715,0.975097
0.581736,0.987543
0.586666,0.971564
0.548235,0.985407
0.531655,0.983569
0.555116,0.960961
0.575116,0.962324
0.601506,0.964399
0.544185,0.926711
0.527055,0.93694
0.501595,0.954439
0.506765,0.922875
0.516955,0.932612
0.553856,0.889939
0.524245,0.907343
0.524035,0.941486
0.486515,0.992148
0.490625,0.991482
0.515285,0.979962
0.525915,0.970277
0.537895,0.993007
0.538685,0.982162
0.504045,0.996985
0.519495,0.966443
0.544395,0.966884
0.550896,0.945118
0.585116,0.963512
0.576296,0.945213
0.521225,0.964097
0.576036,0.967907
0.541465,0.939839
0.582826,0.900348
0.550795,0.959157
0.609216,0.96799
0.568816,0.991811
0.600846,0.965715
0.624216,0.976635
0.548885,0.976789
0.556796,0.956141
0.559386,0.917184
0.526495,0.922605
0.490655,0.953799
0.450235,0.992911
0.462385,0.99296
0.486075,0.974573
0.475125,0.97377
0.473145,0.971755
0.513885,0.936865
0.464115,0.982125
0.466985,0.980872
0.533015,0.976675
0.491155,0.99311
0.589776,0.898922
0.599136,0.931747
0.550005,0.9719
0.530275,0.976885
0.489315,0.984749
0.476215,0.98447
0.480845,0.992184
0.548235,0.975989
0.548786,0.964694
0.510215,0.982482
0.566926,0.968754
0.548545,0.955321
0.571756,0.882411
0.580306,0.970876
0.547515,0.941533
0.553126,0.951118
0.579006,0.960708
0.593446,0.957981
0.629856,0.96706
0.612186,0.980216
0.585656,0.946035
0.580986,0.971844
0.557996,0.965086
0.575826,0.981766
0.556696,0.984446
0.580596,0.982956
0.594756,0.982679
0.601546,0.961626
0.591616,0.928643
0.603766,0.993395
0.614586,0.96016
0.608576,0.983505
0.564836,0.98534
0.629276,0.985427
0.649096,0.978492
0.639996,0.977128
0.639116,0.973768
0.632566,0.939287
0.599276,0.945355
0.601946,0.968602
0.608726,0.992231
0.606706,0.967709
0.622156,0.980659
0.628476,0.990025
0.642716,0.979414
0.632866,0.9911
0.628006,0.980027
0.622506,0.973587
0.624906,0.992303
0.632526,0.990036
0.624956,0.926042
0.635756,0.967574
0.635176,0.970455
0.632386,0.980405
0.643976,0.954906
0.636776,0.976429
0.625846,0.949783
0.621806,0.944712
0.622536,0.965745
0.605366,0.932552
0.598176,0.952807
0.584916,0.950982
0.620406,0.974675
0.616616,0.940992
0.610986,0.947713
0.625516,0.972879
0.629786,0.978164
0.632066,0.961767
0.634396,0.981995
0.631346,0.954116
0.639866,0.964677
0.641976,0.985076
0.639616,0.959812
0.623416,0.949798
0.631976,0.951375
0.638736,0.978402
0.632306,0.976668
0.628226,0.983211
0.619186,0.972844
0.645316,0.974957
0.643676,0.972494
0.633406,0.965314
0.644496,0.967235
0.644956,0.98212
0.641166,0.974561
0.631596,0.957916
0.632316,0.977976
0.631886,0.965671
0.626246,0.943103
0.614746,0.947456
0.610486,0.974625
0.607856,0.926567
0.610396,0.971477
0.622386,0.967807
0.624866,0.959928
0.619836,0.984712
0.619506,0.96859
0.566856,0.962409
0.565286,0.954631
0.585516,0.964866
0.580026,0.955347
0.597516,0.920645
0.597766,0.99134
0.599356,0.959362
0.621296,0.990247
0.621846,0.987091
0.622026,0.975453
0.631076,0.968671
0.624616,0.993158
0.622796,0.992775
0.625666,0.972459
0.624406,0.993719
0.622946,0.984556
0.614176,0.969962
0.600546,0.954675
0.597346,0.981031
0.574506,0.993401
0.629146,0.973067
0.621916,0.968884
0.615046,0.973628
0.618166,0.96337
0.620816,0.959529
0.617446,0.947033
0.619976,0.960366
0.614236,0.961894
0.633616,0.955776
0.614446,0.964151
0.605026,0.988017
0.614796,0.952297
0.626896,0.942687
0.624446,0.935136
0.603956,0.972409
0.623906,0.968814
0.618916,0.950196
0.621086,0.978686
0.611946,0.956861
0.567916,0.925221
0.588686,0.954199
0.589056,0.975894
0.615116,0.960871
0.623706,0.970936
0.616846,0.966234
0.631456,0.977994
0.629606,0.973298
0.643366,0.965948
0.639986,0.957274
0.618566,0.973159
0.613106,0.967819
0.617446,0.9835
0.625676,0.982583
0.625576,0.968335
0.638546,0.97474
0.628786,0.971515
0.631236,0.985575
0.634576,0.970954
0.633536,0.981519
0.634516,0.978894
0.638976,0.973307
0.632276,0.975531
0.645276,0.984693
0.638896,0.954569
0.623216,0.96113
0.625726,0.978178
0.627426,0.975575
0.628706,0.967617
0.627296,0.969387
0.623126,0.980703
0.592716,0.983334
0.619166,0.992855
0.619496,0.990811
0.605416,0.981139
0.604076,0.987006
0.607406,0.982192
0.596026,0.990571
0.602466,0.985211
0.600806,0.986755
0.624216,0.983604
0.601286,0.977832
0.577976,0.965299
0.577546,0.973993
0.579036,0.957557
0.577726,0.920609
0.562676,0.962812
0.573006,0.953152
0.558306,0.96218
0.563596,0.952219
0.590236,0.95647
0.574166,0.931808
0.566116,0.916521
0.541125,0.954254
0.560046,0.923938
0.561246,0.956962
0.570386,0.952994
0.595836,0.938029
0.615216,0.954212
0.584536,0.928478
0.627486,0.966588
0.639876,0.963158
0.603466,0.957985
0.618646,0.944457
0.575926,0.955236
0.591566,0.932474
0.604816,0.960669
0.595986,0.981932
0.615736,0.989718
0.619266,0.934537
0.624406,0.978224
0.636786,0.976768
0.629026,0.967713
0.629746,0.991124
0.638446,0.959941
0.645276,0.975517
0.638786,0.95792
0.636066,0.96085
0.647976,0.988328
0.639876,0.961802
0.645676,0.978689
0.639906,0.977293
0.630576,0.994834
0.626326,0.958672
0.638676,0.979498
0.637436,0.945542
0.623036,0.973984
0.636596,0.97971
0.611396,0.965685
0.597116,0.964715
0.611196,0.961386
0.605086,0.964485
0.575336,0.976752
0.570426,0.981184
0.568146,0.945557
0.597136,0.957801
0.605366,0.959157
0.580846,0.939392
0.616446,0.963924
0.554596,0.961448
0.548285,0.986482
0.566126,0.94755
0.558736,0.981861
0.567166,0.962196
0.548526,0.983075
0.498725,0.936409
0.554546,0.978167
0.585166,0.962559
0.541875,0.958104
0.555226,0.935181
0.539245,0.97816
0.525535,0.983209
0.576936,0.980266
0.597186,0.975929
0.580166,0.957257
0.598026,0.966674
0.499315,0.981981
0.555996,0.973293
0.583296,0.914147
0.572666,0.960661
0.592376,0.951141
0.611936,0.940127
0.607896,0.959581
0.613856,0.942921
0.614396,0.928235
0.592496,0.965468
0.577306,0.955547
0.594496,0.954117
0.588126,0.972802
0.572826,0.947364
0.570886,0.943252
0.583726,0.982206
0.577836,0.981526
0.592646,0.983938
0.594716,0.952058
0.577426,0.987373
0.569026,0.989749
0.594106,0.969188
0.594566,0.941989
0.618636,0.957534
0.612316,0.955272
0.611526,0.948585
0.623616,0.950407
0.604926,0.920231
0.575706,0.920572
0.551746,0.959299
0.551796,0.953896
0.555336,0.953024
0.578756,0.980883
0.559426,0.97708
0.519815,0.971743
0.541095,0.984189
0.536605,0.950168
0.559186,0.946394
0.572606,0.9709
0.538655,0.976887
0.566256,0.986215
0.578636,0.982708
0.579456,0.969815
0.598836,0.960422
0.609756,0.938755
0.591696,0.92382
0.558096,0.978388
0.572446,0.965156
0.570966,0.952782
0.562286,0.989378
0.567376,0.975967
0.619576,0.976347
0.613046,0.950327
0.546835,0.952576
0.550516,0.936096
0.585296,0.959986
0.586406,0.941133
0.568856,0.933524
0.534115,0.981097
0.536915,0.962335
0.542885,0.964404
0.551535,0.971993
0.561866,0.958324
0.586766,0.971787
0.540065,0.966847
0.546725,0.955922
0.569776,0.982251
0.585566,0.973305
0.527585,0.991591
0.571406,0.972215
0.591606,0.95723
0.573876,0.950262
0.579486,0.965463
0.532365,0.974249
0.567336,0.949417
0.515235,0.977509
0.548335,0.93485
0.490605,0.975445
0.472645,0.971498
0.572066,0.950656
0.578706,0.927363
0.539405,0.943218
0.538325,0.950996
0.507985,0.930081
0.521615,0.932603
0.596906,0.961245
0.563716,0.920324
0.514665,0.932506
0.584166,0.938815
0.561556,0.916654
0.528885,0.91495
0.521525,0.92635
0.577476,0.951394
0.478465,0.946431
0.451044,0.965802
0.454925,0.967242
0.547725,0.900114
0.542115,0.90447
0.535595,0.913358
0.503805,0.93324
0.467915,0.931517
0.533255,0.883243
0.527075,0.8992
0.507095,0.90349
0.536435,0.934369
0.466695,0.950109
0.506475,0.943505
0.471595,0.950238
0.532645,0.92161
0.554116,0.915293
0.455955,0.964816
0.424374,0.962143
0.432794,0.965955
0.446214,0.987503
0.450505,0.9821
0.501505,0.971353
0.609216,0.929225
0.609236,0.930544
0.613426,0.941121
0.621246,0.940828
0.596606,0.932402
0.586706,0.915033
0.533365,0.938947
0.567666,0.916878
0.546595,0.910994
0.519805,0.941945
0.558526,0.952306
0.570036,0.944227
0.480155,0.941461
0.438414,0.98196
0.496785,0.958787
0.490805,0.962845
0.447234,0.979411
0.461935,0.974343
0.511215,0.961827
0.592576,0.951374
0.535035,0.94666
0.491585,0.980325
0.601026,0.952972
0.545055,0.951337
0.483905,0.974428
0.510605,0.946298
0.583826,0.921163
0.579106,0.930227
0.570026,0.985236
0.571776,0.983349
0.526965,0.993196
0.538905,0.978117
0.595736,0.958125
0.566236,0.978111
0.562066,0.984361
0.577936,0.959606
0.575636,0.979595
0.599516,0.950392
0.576856,0.986597
0.559946,0.96406
0.592916,0.974543
0.566116,0.969107
0.568986,0.981834
0.606076,0.980002
0.592406,0.972881
0.595516,0.95815
0.589776,0.97244
0.561066,0.987012
0.552286,0.984252
0.571256,0.986284
0.590876,0.982667
0.599556,0.967943
0.603846,0.983738
0.618226,0.985088
0.609746,0.987284
0.597956,0.957152
0.598556,0.984659
0.587926,0.980265
0.605166,0.928459
0.599696,0.932494
0.574746,0.945819
0.576486,0.970035
0.566626,0.95158
0.532585,0.955821
0.561606,0.961909
0.609446,0.956361
0.616306,0.928909
0.618946,0.935278
0.587766,0.934715
0.593346,0.912448
0.580816,0.936263
0.615996,0.952173
0.550075,0.93746
0.538485,0.95087
0.518465,0.978933
0.547665,0.936944
0.559906,0.940461
0.557926,0.949536
0.531885,0.954995
0.517375,0.969076
0.598916,0.96636
0.608196,0.916805
0.621386,0.948608
0.617836,0.957447
0.626766,0.974974
0.600676,0.957498
0.603816,0.953982
0.582886,0.972073
0.597986,0.989612
0.587826,0.962653
0.581146,0.988976
0.597076,0.987761
0.601816,0.988925
0.606666,0.987058
0.607106,0.984261
0.623206,0.986066
0.619176,0.990051
0.620656,0.967795
0.612196,0.976793
0.620726,0.979948
0.604116,0.971325
0.619076,0.981014
0.613556,0.937923
0.617546,0.961004
0.613376,0.95577
0.604576,0.933396
0.602456,0.948353
0.597136,0.971734
0.575156,0.965351
0.578826,0.974701
0.595926,0.967324
0.602066,0.981376
0.599456,0.981332
0.601296,0.984085
0.574446,0.97658
0.605916,0.993174
0.594496,0.974265
0.598766,0.986465
0.599616,0.978509
0.591726,0.995397
0.602066,0.984429
0.608136,0.985297
0.609776,0.983329
0.611486,0.980499
0.613226,0.97479
0.610396,0.959521
0.615836,0.9688
0.606756,0.989413
0.616426,0.986692
0.598916,0.946654
0.612656,0.951213
0.597106,0.973833
0.586216,0.987071
0.594196,0.988346
0.576686,0.985699
0.587516,0.989833
0.592706,0.985892
0.573956,0.971721
0.594656,0.976126
0.602466,0.996761
0.603736,0.973843
0.605386,0.986684
0.596936,0.980534
0.614566,0.965928
0.599976,0.966674
0.602306,0.963884
0.590806,0.986806
0.608906,0.976977
0.600556,0.971969
0.611846,0.982102
0.595616,0.976267
0.596986,0.973022
0.582836,0.965308
0.572206,0.962908
0.577316,0.969331
0.613846,0.959588
0.591836,0.97723
0.543055,0.986007
0.572816,0.96906
0.592086,0.977566
0.588616,0.956806
0.599646,0.945308
0.613996,0.971663
0.626346,0.966922
0.612396,0.941275
0.594826,0.963802
0.619716,0.973093
0.608766,0.957494
0.611696,0.975426
0.599766,0.985334
0.621876,0.960865
0.610736,0.981291
0.627696,0.965368
0.614676,0.974614
0.620666,0.985626
0.622936,0.985237
0.622586,0.965104
0.612266,0.973764
0.619936,0.973746
0.603016,0.96059
0.611206,0.978808
0.605596,0.931285
0.591026,0.979776
0.610636,0.972268
0.598276,0.966266
0.577116,0.941622
0.586826,0.949316
0.591086,0.96467
0.598466,0.973641
0.599606,0.960599
0.601156,0.985056
0.620296,0.98695
0.612126,0.977182
0.617996,0.965899
0.626266,0.989422
0.623856,0.979754
0.644356,0.983966
0.631406,0.942601
0.627996,0.992229
0.625506,0.953856
0.625546,0.971441
0.603406,0.964233
0.605466,0.986754
0.600046,0.984107
0.591046,0.977524
0.585226,0.973265
0.594116,0.973331
0.575606,0.976837
0.581676,0.980133
0.581416,0.962959
0.575756,0.984837
0.588066,0.981309
0.548515,0.977941
0.550586,0.955042
0.543535,0.990455
0.540145,0.987974
0.545375,0.989723
0.580596,0.980697
0.546295,0.971908
0.540725,0.972772
0.573126,0.936997
0.595126,0.962975
0.569946,0.94145
0.595806,0.952295
0.570696,0.942891
0.580486,0.965114
0.581096,0.944454
0.582306,0.985661
0.595826,0.984673
0.595746,0.989209
0.599796,0.983953
0.612886,0.969656
0.627056,0.961799
0.617346,0.992167
0.627906,0.955135
0.627846,0.980522
0.629046,0.974283
0.635766,0.980366
0.622746,0.966246
0.631216,0.979879
0.638756,0.96352
0.631346,0.959071
0.633876,0.956073
0.632286,0.962354
0.624866,0.978796
0.615546,0.886814
0.543575,0.844173
0.522885,0.747423
0.553836,0.746795
0.558346,0.779058
0.586306,0.84687
0.629806,0.836595
0.654237,0.9079
0.644226,0.966318
0.643536,0.978756
0.639786,0.969297
0.648016,0.966453
0.634956,0.973131
0.640046,0.987765
0.638336,0.98375
0.653537,0.973434
0.648937,0.986492
0.639946,0.972205
0.637386,0.983855
0.643406,0.985481
0.629976,0.945563
0.635826,0.985455
0.644426,0.988883
0.660177,0.994362
0.638006,0.986645
0.622126,0.967472
0.641836,0.974723
0.648057,0.978273
0.631796,0.986149
0.642066,0.983527
0.632466,0.985522
0.622556,0.968166
0.644766,0.969092
0.618656,0.963129
0.640566,0.97283
0.647906,0.971871
0.648226,0.977991
0.643186,0.968194
0.642616,0.963588
0.648736,0.979709
0.655197,0.981127
0.643426,0.981578
0.656507,0.981313
0.661207,0.987554
0.654817,0.977846
0.638106,0.964487
0.650047,0.986621
0.648686,0.981056
0.657197,0.982335
0.654977,0.980184
0.655937,0.978323
0.639666,0.974658
0.658657,0.976443
0.662797,0.973454
0.651917,0.974407
0.650946,0.963781
0.643336,0.964987
0.645296,0.970168
0.645416,0.975989
0.644656,0.984034
0.643506,0.983704
0.630886,0.986681
0.636086,0.979303
0.651787,0.976371
0.646196,0.976971
0.631076,0.959853
0.633646,0.963271
0.631526,0.986317
0.643816,0.994287
0.633576,0.952259
0.649907,0.971512
0.645386,0.947845
0.647396,0.979459
0.639616,0.985665
0.644136,0.976782
0.645626,0.97486
0.658567,0.974929
0.671227,0.962528
0.667067,0.993321
0.671817,0.979126
0.663217,0.969901
0.652317,0.971388
0.660477,0.978838
0.643786,0.978766
0.666097,0.974299
0.665237,0.978158
0.657857,0.990869
0.662067,0.977875
0.653397,0.9604
0.656407,0.979745
0.656287,0.972122
0.663637,0.976038
0.662347,0.967338
0.654667,0.97386
0.649406,0.977808
0.642966,0.971376
0.641506,0.952925
0.638026,0.976885
0.663517,0.986104
0.656897,0.956851
0.663537,0.968739
0.665527,0.979301
0.662077,0.984861
0.658027,0.985724
0.660827,0.985247
0.657757,0.972921
0.648926,0.976974
0.671187,0.968195
0.643866,0.939681
0.634646,0.975112
0.659607,0.977346
0.655857,0.971316
0.652007,0.9812
0.646086,0.96955
0.638116,0.986134
0.637786,0.963979
0.656427,0.967274
0.631396,0.986743
0.630066,0.943329
0.639306,0.990575
0.655127,0.984996
0.632226,0.967462
0.642566,0.968879
0.640416,0.969738
0.636086,0.968872
0.635026,0.961792
0.648946,0.958426
0.629006,0.957494
0.621076,0.963877
0.633176,0.956318
0.627956,0.975113
0.640666,0.989537
0.654717,0.975416
0.644516,0.949061
0.654057,0.976316
0.636156,0.954639
0.649197,0.956633
0.648906,0.988422
0.648776,0.957477
0.663547,0.987675
0.654247,0.982525
0.643146,0.9763
0.656357,0.991749
0.647166,0.982974
0.649836,0.984613
0.638026,0.96588
0.634646,0.928186
0.629066,0.944298
0.639396,0.967284
0.634506,0.892773
0.636016,0.8989
0.629996,0.864376
0.625986,0.896839
0.620296,0.913208
0.646476,0.923257
0.315973,0.776783
0.624186,0.498842
0.622966,0.48668
0.622896,0.494282
0.622716,0.501023
0.491685,0.580111
0.619876,0.72267
0.629426,0.657777
0.629166,0.773713
0.617046,0.455789
0.616966,0.471541
0.615226,0.482703
0.616716,0.45804
0.616826,0.479727
0.616806,0.456238
0.616786,0.459932
0.616856,0.487885
0.616846,0.454985
0.617176,0.4909
0.616716,0.459494
0.616646,0.491596
0.617526,0.436511
0.617146,0.487108
0.616376,0.446797
0.617056,0.462306
0.616676,0.463207
0.616646,0.484036
0.616746,0.500596
0.616516,0.496534
0.342443,0.475466
0.574556,0.875284
0.629016,0.855681
0.603916,0.91502
0.629096,0.95657
0.626416,0.976575
0.620996,0.975207
0.634066,0.975934
0.632126,0.984631
0.643056,0.96989
0.636646,0.95845
0.646186,0.965216
0.644976,0.952527
0.654967,0.974543
0.657347,0.950162
0.657337,0.974199
0.656297,0.96548
0.661637,0.990327
0.660667,0.98867
0.654697,0.960717
0.646826,0.95252
0.652357,0.961513
0.660547,0.949678
0.653277,0.973597
0.654127,0.974642
0.658267,0.98799
0.655047,0.982678
0.649637,0.96485
0.647286,0.984663
0.654257,0.959398
0.634546,0.924144
0.634746,0.978872
0.650167,0.98809
0.648486,0.947012
0.649226,0.970654
0.647406,0.985274
0.635966,0.970935
0.653887,0.97968
0.653947,0.988431
0.635486,0.947791
0.641506,0.97354
0.645926,0.986419
0.632096,0.975284
0.606206,0.976619
0.636596,0.970316
0.628826,0.949262
0.624616,0.963226
0.635016,0.96794
0.630676,0.938548
0.616836,0.975319
0.619986,0.948846
0.599116,0.974218
0.615636,0.930007
0.619776,0.965094
0.624816,0.945371
0.626896,0.973186
0.634786,0.954214
0.630516,0.960507
0.631086,0.963831
0.623966,0.974735
0.614426,0.976839
0.612826,0.965499
0.606046,0.981804
0.610926,0.976149
0.618136,0.981933
0.601416,0.979425
0.605506,0.958083
0.610586,0.958324
0.590066,0.946214
0.603926,0.954797
0.613296,0.932164
0.631406,0.992469
0.635296,0.989491
0.623846,0.972765
0.623526,0.95353
0.612966,0.960148
0.617826,0.969908
0.644186,0.976714
0.612966,0.904545
0.583666,0.933783
0.569026,0.916902
0.593186,0.913702
0.603396,0.973663
0.610866,0.934498
0.616136,0.945607
0.620576,0.976521
0.622066,0.967506
0.643136,0.988323
0.642926,0.985491
0.634106,0.983367
0.628786,0.983654
0.625416,0.981317
0.648516,0.964147
0.651296,0.972733
0.649467,0.982349
0.654067,0.980293
0.638376,0.949463
0.662137,0.986379
0.652137,0.959561
0.647376,0.975118
0.653207,0.990245
0.659847,0.980276
0.665827,0.99063
0.658677,0.976564
0.652137,0.972371
0.646906,0.979057
0.648147,0.969896
0.654787,0.979103
0.640646,0.951545
0.643436,0.983189
0.646196,0.970317
0.657647,0.994736
0.651137,0.991966
0.639916,0.978195
0.635926,0.982943
0.646866,0.969741
0.649126,0.979634
0.640626,0.971551
0.648786,0.98212
0.637536,0.988174
0.628786,0.976799
0.645626,0.978578
0.640896,0.982256
0.630406,0.970753
0.629846,0.976923
0.622646,0.961938
0.640326,0.977539
0.633006,0.975195
0.634586,0.984007
0.642576,0.965893
0.635626,0.967489
0.635646,0.978402
0.630036,0.963024
0.629106,0.952596
0.625286,0.971693
0.605936,0.954818
0.624596,0.984239
0.607586,0.964591
0.616296,0.969714
0.622986,0.979611
0.634126,0.971525
0.631876,0.983209
0.599686,0.977786
0.592316,0.986824
0.591456,0.981704
0.614236,0.98467
0.615996,0.95474
0.603426,0.956622
0.615216,0.988776
0.639166,0.991338
0.644496,0.960641
0.605736,0.976074
0.627746,0.968629
0.613746,0.967927
0.629336,0.969721
0.600246,0.964485
0.597566,0.932913
0.565346,0.918556
0.614526,0.933752
0.616446,0.906168
0.623876,0.947444
0.624556,0.942753
0.637596,0.976889
0.644126,0.956564
0.649186,0.962787
0.651437,0.987892
0.645776,0.976065
0.639226,0.984181
0.646506,0.974136
0.638196,0.981625
0.626076,0.959593
0.634036,0.985532
0.638276,0.966377
0.624726,0.976326
0.619866,0.95182
0.653167,0.98636
0.616926,0.978902
0.621326,0.966253
0.627996,0.969491
0.612196,0.966237
0.607146,0.979743
0.602966,0.972182
0.608796,0.965441
0.620366,0.985059
0.588776,0.960155
0.606776,0.959995
0.631436,0.940786
0.617476,0.97741
0.610986,0.953149
0.629276,0.966383
0.597066,0.959848
0.599476,0.955482
0.618126,0.974124
0.633766,0.957596
0.590026,0.952656
0.588526,0.989036
0.542955,0.995038
0.615676,0.950895
0.620746,0.936072
0.604676,0.976653
0.588016,0.969759
0.617416,0.961116
0.593336,0.935741
0.603826,0.963566
0.610556,0.973477
0.590346,0.968009
0.586876,0.962332
0.605016,0.992134
0.620096,0.994204
0.632446,0.974654
0.639926,0.986951
0.642216,0.982014
0.644656,0.987916
0.651906,0.968733
0.666557,0.986576
0.631646,0.967435
0.621726,0.97788
0.628236,0.975001
0.620086,0.976203
0.610176,0.987835
0.611906,0.988187
0.601236,0.921821
0.618476,0.98933
0.627976,0.988267
0.626386,0.978141
0.626856,0.967435
0.625116,0.974155
0.629626,0.985836
0.623616,0.96604
0.631326,0.968573
0.627246,0.979407
0.632526,0.975854
0.643886,0.98589
0.626996,0.976766
0.623756,0.977212
0.625566,0.984759
0.635586,0.980093
0.630876,0.978897
0.632756,0.989419
0.630446,0.982658
0.627336,0.990385
0.622366,0.974835
0.638616,0.99251
0.632536,0.99289
0.649247,0.972486
0.640896,0.968926
0.641016,0.988122
0.636956,0.966701
0.632636,0.980037
0.611606,0.961197
0.607676,0.966331
0.612456,0.981407
0.594366,0.978819
0.624846,0.978505
0.613326,0.925991
0.597326,0.925621
0.584646,0.959079
0.571046,0.970841
0.589416,0.9733
0.579806,0.943153
0.570096,0.972491
0.604666,0.979397
0.610066,0.957301
0.634246,0.955064
0.610616,0.95951
0.568206,0.956054
0.595586,0.953648
0.599026,0.965748
0.565096,0.982135
0.591926,0.957641
0.593296,0.972089
0.616116,0.932621
0.620186,0.965794
0.641286,0.922753
0.624616,0.919559
0.643236,0.929781
0.649907,0.948317
0.620026,0.886704
0.620306,0.949356
0.586466,0.938174
0.581136,0.962686
0.625506,0.970762
0.635716,0.946601
0.599966,0.945154
0.591836,0.972283
0.599016,0.946464
0.588546,0.971268
0.598616,0.971548
0.614486,0.955228
0.589786,0.964645
0.585146,0.943972
0.595246,0.953575
0.616096,0.980028
0.504145,0.989765
0.527135,0.985267
0.543175,0.97548
0.586316,0.975618
0.494645,0.988069
0.505185,0.97292
0.594286,0.976821
0.527395,0.980613
0.546905,0.964546
0.579036,0.969614
0.612926,0.946881
0.569696,0.946764
0.571566,0.976625
0.565816,0.986809
0.581056,0.973036
0.585996,0.981697
0.562576,0.977312
0.567686,0.972464
0.541995,0.950577
0.546135,0.966643
0.564246,0.962295
0.554306,0.979754
0.539055,0.967537
0.618616,0.979021
0.609266,0.972314
0.586176,0.952664
0.591116,0.944066
0.563216,0.923782
0.538945,0.696481
0.557016,0.707944
0.539025,0.789349
0.541395,0.966862
0.524035,0.986317
0.565876,0.979829
0.498105,0.969878
0.491435,0.982854
0.504825,0.965513
0.569786,0.980217
0.553596,0.967145
0.543995,0.961101
0.470545,0.990315
0.444294,0.985764
0.515475,0.993469
0.543265,0.990739
0.531525,0.978292
0.500085,0.987862
0.508515,0.965775
0.494555,0.970353
0.508135,0.979975
0.560346,0.970098
0.588126,0.979661
0.541295,0.963203
0.566286,0.974411
0.542335,0.992334
0.488565,0.996778
0.432414,0.993247
0.529335,0.967962
0.514155,0.909239
0.550586,0.942749
0.523025,0.933017
0.525065,0.93241
0.485585,0.954822
0.539915,0.928745
0.536955,0.927407
0.477265,0.928586
0.537955,0.950809
0.448785,0.987402
0.532905,0.963796
0.605646,0.95223
0.606536,0.961193
0.527315,0.961085
0.524595,0.748866
0.532675,0.642051
0.610466,0.929771
0.620286,0.973294
0.611556,0.957896
0.603176,0.982736
0.613036,0.978948
0.623896,0.975385
0.598616,0.946635
0.636736,0.979415
0.615136,0.972015
0.620646,0.962033
0.605316,0.937228
0.589436,0.96251
0.620136,0.968527
0.595276,0.97207
0.612656,0.972206
0.609036,0.98667
0.621886,0.973388
0.612226,0.953725
0.604166,0.967008
0.611336,0.952416
0.601106,0.962135
0.595456,0.939293
0.634336,0.984248
0.616086,0.970504
0.630126,0.940718
0.616076,0.942641
0.606866,0.971153
0.609646,0.962398
0.599546,0.967811
0.603946,0.94676
0.604386,0.972964
0.582036,0.969237
0.550236,0.950718
0.564066,0.932993
0.601356,0.947583
0.570426,0.948028
0.524205,0.992506
0.534715,0.980821
0.538695,0.946264
0.608306,0.960242
0.593666,0.965142
0.512305,0.977369
0.578086,0.979113
0.606966,0.951381
0.524745,0.990166
0.571116,0.980099
0.543155,0.990947
0.542885,0.988728
0.562206,0.95444
0.555046,0.987421
0.582866,0.968699
0.583536,0.974695
0.599156,0.962524
0.591536,0.974153
0.591886,0.947726
0.580476,0.985925
0.590986,0.966707
0.602956,0.971156
0.613056,0.956309
0.589976,0.923929
0.566696,0.914057
0.600986,0.937755
0.612746,0.931419
0.625106,0.95075
0.612716,0.955428
0.567056,0.928446
0.581626,0.929301
0.598136,0.959557
