"gc","map"
0.601835,0.955314
0.601881,0.968615
0.599435,0.962066
0.591479,0.898655
0.592641,0.89838
0.601885,0.865062
0.616619,0.969032
0.573415,0.969745
0.576079,0.94228
0.558409,0.957192
0.565333,0.966534
0.603867,0.962311
0.569397,0.940608
0.562021,0.946429
0.614075,0.951228
0.626047,0.919217
0.569346,0.913667
0.557163,0.965734
0.549785,0.978597
0.560487,0.966216
0.507831,0.965956
0.585093,0.974314
0.528425,0.980073
0.522743,0.966169
0.546505,0.961172
0.610305,0.974371
0.619029,0.981987
0.609165,0.980862
0.582959,0.965791
0.607085,0.980268
0.588551,0.986041
0.586795,0.983046
0.594709,0.983254
0.565041,0.980972
0.561511,0.976557
0.547565,0.96509
0.554127,0.954905
0.486591,0.964926
0.530763,0.961186
0.572345,0.959937
0.541091,0.969005
0.595975,0.981922
0.597307,0.974334
0.644321,0.963586
0.645137,0.967781
0.635911,0.973221
0.602407,0.976245
0.604617,0.974837
0.553147,0.970912
0.564967,0.977829
0.593897,0.98033
0.622767,0.974047
0.599421,0.971767
0.608187,0.972876
0.616895,0.97527
0.599859,0.96987
0.577055,0.978061
0.547213,0.966804
0.550367,0.974456
0.603565,0.974181
0.623315,0.982964
0.635885,0.978152
0.616891,0.979252
0.557133,0.981251
0.551041,0.960547
0.573617,0.943649
0.583739,0.957727
0.517955,0.951073
0.574269,0.94113
0.556253,0.951774
0.514843,0.968049
0.510115,0.948907
0.586395,0.95873
0.567151,0.969591
0.559651,0.960208
0.556967,0.981042
0.575285,0.982958
0.563477,0.968994
0.569899,0.971554
0.560451,0.976038
0.612753,0.949773
0.593021,0.931518
0.595981,0.955323
0.598329,0.958196
0.598835,0.956244
0.623685,0.972254
0.635445,0.955152
0.649077,0.965513
0.636711,0.968226
0.611979,0.971773
0.597083,0.959127
0.606449,0.964617
0.591929,0.966357
0.577437,0.952266
0.578567,0.949345
0.612457,0.958964
0.602007,0.965559
0.617341,0.974047
0.652383,0.979297
0.640353,0.973511
0.592253,0.976021
0.574791,0.963349
0.543877,0.947517
0.540173,0.968164
0.605607,0.964282
0.599593,0.953861
0.579681,0.971468
0.574145,0.976349
0.571623,0.980857
0.558565,0.979619
0.565139,0.972553
0.542137,0.94925
0.563783,0.95219
0.602265,0.963232
0.588555,0.963942
0.621269,0.959691
0.633847,0.97934
0.641167,0.985165
0.644161,0.988812
0.642101,0.973438
0.651445,0.970976
0.643903,0.974438
0.634877,0.978533
0.628691,0.973066
0.604375,0.960871
0.598535,0.966782
0.585217,0.981502
0.603431,0.95118
0.607307,0.950603
0.613679,0.967511
0.641019,0.960749
0.643869,0.963887
0.645613,0.978629
0.636539,0.967277
0.626401,0.985556
0.623283,0.971811
0.610935,0.986126
0.577099,0.967099
0.575305,0.962403
0.600385,0.948247
0.574763,0.935966
0.566305,0.954974
0.620801,0.953481
0.625399,0.953956
0.618495,0.954919
0.583405,0.969042
0.569857,0.969467
0.563563,0.948539
0.581137,0.966305
0.601535,0.96692
0.616873,0.970769
0.626403,0.972809
0.596083,0.974752
0.607161,0.958713
0.599915,0.97007
0.582371,0.968304
0.575971,0.95963
0.557981,0.938597
0.548213,0.966928
0.575599,0.936681
0.528327,0.98709
0.590155,0.965362
0.591963,0.974773
0.551129,0.959882
0.574655,0.932897
0.532711,0.960533
0.557625,0.963018
0.603345,0.973184
0.610195,0.972917
0.637865,0.969167
0.644325,0.964926
0.650155,0.969671
0.648075,0.959325
0.654725,0.977047
0.637043,0.974011
0.610031,0.964983
0.622999,0.9813
0.601249,0.978431
0.628333,0.975247
0.644893,0.978121
0.641399,0.969758
0.651181,0.979506
0.647065,0.97882
0.645913,0.973678
0.638619,0.973134
0.607207,0.963467
0.590121,0.959364
0.537271,0.94708
0.525951,0.957981
0.566695,0.968879
0.588185,0.88396
0.564637,0.584287
0.593799,0.565457
0.563151,0.957879
0.591451,0.939209
0.393017,0.636015
0.473107,0.738752
0.474345,0.68364
0,0
0.118826,0.643048
0.561113,0.611171
0.552769,0.545246
0.616387,0.403816
0.616695,0.410936
0.616425,0.40957
0.299193,0.562687
0.597675,0.777131
0.529439,0.940394
0.593315,0.782434
0.520573,0.927244
0.499455,0.951491
0.539151,0.689892
0.582889,0.899802
0.569553,0.967925
0.562399,0.967066
0.604295,0.939553
0.581309,0.968386
0.572329,0.960567
0.550955,0.963705
0.558833,0.943639
0.575949,0.967255
0.589701,0.981431
0.605613,0.976016
0.631377,0.974881
0.644525,0.98222
0.627583,0.984622
0.581503,0.970287
0.573325,0.969597
0.561597,0.977367
0.571035,0.889783
0.590457,0.970111
0.616959,0.976464
0.616237,0.936412
0.604415,0.963452
0.580725,0.903798
0.521475,0.974057
0.564325,0.914808
0.554691,0.831257
0.580471,0.965615
0.558587,0.858041
0.568649,0.827698
0.585847,0.92109
0.564595,0.959666
0.555547,0.903449
0.581489,0.877185
0.610161,0.96323
0.622559,0.978294
0.633697,0.972307
0.644821,0.972146
0.634763,0.964142
0.637907,0.973689
0.626023,0.96765
0.591463,0.945978
0.590895,0.976532
0.565175,0.981167
0.539821,0.970545
0.593835,0.965592
0.541517,0.960823
0.487667,0.988037
0.542935,0.972368
0.564077,0.952768
0.587521,0.971799
0.628515,0.978979
0.647003,0.977787
0.636529,0.973949
0.613181,0.973762
0.609483,0.984226
0.638341,0.972786
0.630143,0.976593
0.619121,0.968221
0.560043,0.978059
0.540741,0.964883
0.536819,0.953039
0.526809,0.957762
0.553533,0.964418
0.587687,0.972193
0.562417,0.948385
0.549985,0.786715
0.535435,0.882643
0.557551,0.826999
0.587719,0.762948
0.599319,0.772087
0.588101,0.977188
0.611227,0.977768
0.591791,0.97669
0.568667,0.975155
0.581187,0.959024
0.609561,0.933443
0.601921,0.954779
0.574419,0.970249
0.607829,0.972423
0.625075,0.962242
0.625341,0.967129
0.625061,0.976395
0.618201,0.973714
0.642841,0.979457
0.638747,0.976492
0.651463,0.982202
0.654475,0.980799
0.647979,0.978173
0.649717,0.987489
0.645527,0.983205
0.635371,0.970798
0.639919,0.984543
0.619399,0.980951
0.627127,0.979709
0.627263,0.976934
0.640143,0.987844
0.645075,0.97828
0.649539,0.978397
0.640081,0.970916
0.623877,0.976168
0.620017,0.975729
0.636591,0.955833
0.591517,0.970751
0.597201,0.975113
0.622563,0.952142
0.621263,0.976233
0.616059,0.972744
0.606823,0.961971
0.605271,0.965289
0.591693,0.959198
0.613235,0.976116
0.625489,0.963878
0.636797,0.970886
0.647541,0.979018
0.646167,0.972531
0.657107,0.975398
0.654293,0.978863
0.618849,0.965437
0.636489,0.973885
0.625803,0.965156
0.609929,0.967712
0.613611,0.951802
0.586165,0.95904
0.599679,0.96475
0.621923,0.962365
0.599689,0.969197
0.616865,0.962225
0.625031,0.965086
0.642763,0.962392
0.628427,0.985556
0.648903,0.981738
0.642273,0.979402
0.637559,0.980841
0.637979,0.975719
0.631991,0.975235
0.638695,0.980089
0.630283,0.975415
0.649121,0.981199
0.639873,0.95974
0.635329,0.967234
0.618515,0.964924
0.601047,0.969981
0.608573,0.97644
0.606711,0.958757
0.607381,0.947192
0.605783,0.970262
0.579027,0.953611
0.610195,0.95479
0.599231,0.948142
0.570609,0.962404
0.592749,0.965381
0.593061,0.96947
0.593819,0.974175
0.604145,0.961711
0.593079,0.97547
0.614507,0.96938
0.611557,0.954017
0.585477,0.973658
0.606471,0.983544
0.605939,0.962875
0.607053,0.972997
0.608285,0.963266
0.622303,0.980247
0.622173,0.954523
0.631779,0.979069
0.635355,0.977726
0.638613,0.973609
0.639073,0.978465
0.626189,0.97478
0.634735,0.971283
0.627757,0.957857
0.620405,0.9555
0.638577,0.954316
0.659511,0.976606
0.658045,0.985901
0.655277,0.97552
0.654391,0.970487
0.639597,0.962364
0.625585,0.968736
0.651341,0.984874
0.640039,0.962218
0.639249,0.976041
0.651151,0.97692
0.640311,0.969845
0.624865,0.960756
0.611253,0.960491
0.609547,0.967819
0.606417,0.974407
0.611031,0.975553
0.645461,0.978948
0.653605,0.969681
0.664185,0.976372
0.659461,0.968895
0.658585,0.96851
0.656949,0.964689
0.636793,0.962735
0.617671,0.959934
0.612645,0.972606
0.617521,0.958887
0.588687,0.955327
0.607669,0.942004
0.626571,0.977931
0.643857,0.976114
0.615685,0.966589
0.608053,0.969645
0.600679,0.976823
0.589585,0.960454
0.587453,0.932323
0.591981,0.959082
0.568535,0.933833
0.600061,0.935333
0.606781,0.944551
0.587929,0.950992
0.598727,0.979842
0.626903,0.980803
0.624785,0.975975
0.567301,0.977712
0.586369,0.942799
0.611589,0.967033
0.592663,0.972202
0.579037,0.950592
0.596979,0.953917
0.630079,0.943534
0.635299,0.9532
0.632461,0.977567
0.624605,0.956774
0.639457,0.97544
0.642993,0.979655
0.649879,0.974927
0.658401,0.981027
0.630847,0.968596
0.640955,0.975873
0.641185,0.969444
0.642565,0.977864
0.621665,0.968599
0.608069,0.951682
0.600777,0.968816
0.571527,0.965936
0.545227,0.975394
0.588791,0.983197
0.531789,0.986116
0.520781,0.93521
0.538135,0.950647
0.500565,0.964532
0.537723,0.973247
0.601935,0.978548
0.617751,0.979093
0.613267,0.979428
0.611461,0.979101
0.599729,0.976912
0.593035,0.961274
0.609899,0.960241
0.587659,0.959941
0.586215,0.966433
0.602065,0.962695
0.627759,0.97694
0.630317,0.977848
0.624935,0.976017
0.602403,0.97983
0.593069,0.959898
0.591821,0.952331
0.624163,0.960508
0.623081,0.968507
0.603193,0.978472
0.590591,0.961754
0.587619,0.954174
0.550617,0.950856
0.548215,0.950502
0.520631,0.931051
0.539395,0.958306
0.539517,0.956928
0.521239,0.962219
0.578337,0.952787
0.567813,0.964416
0.552583,0.96664
0.546871,0.972556
0.528841,0.976944
0.544139,0.969651
0.539855,0.983551
0.557855,0.983212
0.526639,0.963026
0.511627,0.965252
0.529139,0.978984
0.492013,0.982072
0.501569,0.980358
0.498025,0.980571
0.443689,0.970349
0.516195,0.962946
0.470233,0.950928
0.525503,0.817322
0.611061,0.971621
0.635477,0.947334
0.637229,0.976112
0.631889,0.965035
0.628451,0.97657
0.616257,0.972557
0.605231,0.977722
0.606151,0.96483
0.602689,0.955358
0.576089,0.975805
0.575495,0.959008
0.613451,0.964268
0.626395,0.962613
0.627439,0.969866
0.628647,0.985797
0.607943,0.974713
0.597787,0.970733
0.560047,0.971955
0.562327,0.971368
0.519309,0.93477
0.515855,0.945036
0.524365,0.984535
0.555241,0.957495
0.554469,0.946413
0.590399,0.975883
0.516713,0.948706
0.482119,0.970045
0.509007,0.967253
0.528989,0.970282
0.531003,0.976869
0.560245,0.941539
0.600029,0.962487
0.570421,0.977283
0.601255,0.965587
0.618359,0.981994
0.616323,0.964053
0.626585,0.981864
0.626579,0.973498
0.636815,0.970063
0.614747,0.949244
0.611689,0.957644
0.633489,0.968233
0.635145,0.965091
0.633741,0.976069
0.639125,0.969545
0.623133,0.962065
0.617071,0.962334
0.583437,0.961144
0.607557,0.970808
0.625237,0.980525
0.611887,0.976872
0.611757,0.974506
0.621219,0.956834
0.617123,0.956826
0.615961,0.965481
0.596895,0.957392
0.632251,0.968321
0.620073,0.975148
0.633337,0.976919
0.637987,0.973525
0.626469,0.970427
0.611983,0.985775
0.602153,0.986352
0.592009,0.97166
0.567065,0.950309
0.566335,0.936673
0.585443,0.946201
0.613079,0.957467
0.605471,0.960502
0.631683,0.974783
0.641597,0.96899
0.636231,0.977952
0.621117,0.966079
0.586039,0.965884
0.590879,0.956379
0.557769,0.97247
0.547107,0.954375
0.563809,0.975109
0.561855,0.959667
0.608089,0.944562
0.585051,0.95908
0.583963,0.968886
0.590747,0.969458
0.605619,0.939023
0.559409,0.964988
0.545863,0.964774
0.572369,0.975253
0.580589,0.952109
0.581823,0.968935
0.565037,0.950526
0.555993,0.965778
0.553943,0.97401
0.569747,0.963964
0.518831,0.962186
0.547297,0.940485
0.556215,0.937112
0.533579,0.931256
0.506279,0.930508
0.507825,0.910215
0.502771,0.93994
0.462693,0.959371
0.556775,0.951312
0.581117,0.928971
0.535023,0.938245
0.467033,0.971476
0.546287,0.958654
0.540501,0.945083
0.560681,0.979827
0.576279,0.970533
0.572965,0.975315
0.588967,0.974131
0.583563,0.981031
0.602483,0.978965
0.584545,0.945814
0.587779,0.947881
0.585597,0.934709
0.544493,0.951408
0.575553,0.952276
0.606399,0.96324
0.593171,0.983703
0.615359,0.983086
0.613931,0.969526
0.607019,0.954189
0.590287,0.974019
0.594985,0.982921
0.602265,0.985407
0.611539,0.974841
0.602265,0.969381
0.585015,0.984344
0.600635,0.982807
0.603313,0.972138
0.597569,0.973721
0.579651,0.971065
0.593433,0.964197
0.612407,0.960539
0.614355,0.973674
0.618627,0.976895
0.606153,0.96506
0.592787,0.958821
0.606327,0.976727
0.628777,0.972581
0.617581,0.973885
0.589209,0.977005
0.575087,0.977445
0.552043,0.980867
0.565045,0.957397
0.582075,0.958237
0.606263,0.977961
0.627583,0.976595
0.631587,0.965007
0.587835,0.884588
0.596503,0.824802
0.642103,0.97081
0.644163,0.980769
0.638207,0.978037
0.642039,0.980454
0.634731,0.978573
0.639707,0.970835
0.649299,0.977438
0.650573,0.979562
0.653285,0.978399
0.650857,0.969416
0.640111,0.982027
0.638847,0.972658
0.644017,0.96953
0.651833,0.975019
0.662977,0.978491
0.659009,0.979972
0.658417,0.971169
0.645317,0.970588
0.662313,0.975331
0.659341,0.977857
0.649193,0.969191
0.641961,0.974774
0.639859,0.971261
0.637893,0.963323
0.635519,0.972121
0.646567,0.965339
0.653213,0.979101
0.639745,0.962004
0.633181,0.905012
0.565983,0.800789
0.597319,0.627035
0.619023,0.660579
0.616823,0.469023
0.617041,0.473676
0.616701,0.469905
0.553287,0.866518
0.628543,0.973784
0.645169,0.964218
0.658659,0.973998
0.653543,0.959741
0.652873,0.978991
0.644441,0.959823
0.648083,0.979003
0.632245,0.972093
0.631145,0.957996
0.614271,0.959041
0.629619,0.95954
0.613635,0.975089
0.605141,0.964906
0.621553,0.968844
0.622295,0.953472
0.592025,0.934875
0.628969,0.972925
0.637619,0.977087
0.651237,0.971995
0.656981,0.982662
0.648523,0.970438
0.647667,0.983701
0.644265,0.977209
0.636647,0.979259
0.632079,0.975142
0.634597,0.965688
0.615939,0.969137
0.616197,0.979848
0.608065,0.973601
0.626175,0.972976
0.601405,0.944033
0.629321,0.946287
0.646421,0.976992
0.632263,0.973998
0.627859,0.970765
0.610293,0.97386
0.611089,0.958447
0.615545,0.962786
0.591583,0.965401
0.601451,0.96142
0.602579,0.978234
0.642229,0.980059
0.633645,0.976656
0.613953,0.975597
0.626323,0.974282
0.632397,0.977312
0.629705,0.982104
0.630263,0.986712
0.640153,0.975285
0.610191,0.973186
0.591155,0.951793
0.599775,0.961569
0.587703,0.963379
0.612565,0.950534
0.631619,0.927173
0.605757,0.952776
0.598501,0.96343
0.578085,0.966584
0.531287,0.979487
0.572105,0.967857
0.574823,0.973028
0.556525,0.96597
0.581481,0.970275
0.557865,0.818414
0.524165,0.97727
0.528551,0.972967
0.506933,0.987222
0.531937,0.973196
0.514179,0.984029
0.528431,0.937164
0.515539,0.938054
0.544239,0.965187
0.579915,0.859562
0.615089,0.972757
0.610135,0.960565
0.610215,0.971643
0.609277,0.961237
0.615761,0.95766
0.588027,0.96156
0.558953,0.960786
0.566213,0.965708
0.557771,0.980422
0.576559,0.969781
0.591569,0.969432
0.596691,0.932837
0.596929,0.944585
0.601419,0.948531
0.602697,0.947786
0.566103,0.966937
0.574877,0.936501
0.579165,0.962237
0.578431,0.97214
0.574855,0.983904
0.594957,0.960884
0.562513,0.966455
0.584671,0.947646
0.611899,0.943859
0.609883,0.964442
0.594823,0.976524
0.613691,0.969751
0.634897,0.980404
0.647551,0.976513
0.654593,0.975558
0.646849,0.972192
0.631005,0.959347
0.647969,0.978538
0.633019,0.973296
0.642125,0.976689
0.646541,0.969159
0.625167,0.966605
0.605845,0.971456
0.608219,0.962463
0.608673,0.979276
0.590429,0.96104
0.607889,0.971577
0.629003,0.960222
0.641163,0.973191
0.626101,0.968535
0.610435,0.946956
0.628551,0.949331
0.625623,0.970102
0.633665,0.959621
0.613417,0.96955
0.599687,0.943152
0.596889,0.970057
0.615103,0.971757
0.603433,0.975939
0.612837,0.967224
0.639661,0.952623
0.603863,0.966352
0.616003,0.9615
0.600239,0.964655
0.594971,0.957323
0.617661,0.971609
0.616083,0.965806
0.632341,0.974271
0.651245,0.971241
0.649805,0.970535
0.657039,0.965043
0.654593,0.973962
0.646099,0.970187
0.656527,0.977863
0.657937,0.97482
0.648719,0.966114
0.657739,0.976561
0.647467,0.965177
0.635069,0.967915
0.636571,0.980754
0.628935,0.980013
0.641377,0.977061
0.633367,0.981295
0.601331,0.963905
0.589083,0.945994
0.594337,0.943771
0.604705,0.979686
0.604443,0.963527
0.603057,0.970267
0.607311,0.961704
0.635063,0.969505
0.646855,0.986613
0.640855,0.981239
0.644977,0.96798
0.651127,0.979423
0.642067,0.967648
0.647423,0.970928
0.616189,0.96504
0.590267,0.947678
0.607823,0.966991
0.636093,0.979462
0.618509,0.967199
0.607441,0.94536
0.595879,0.959414
0.628099,0.96535
0.621941,0.964094
0.628093,0.963333
0.605117,0.954066
0.619899,0.976526
0.615929,0.966534
0.572647,0.946473
0.558079,0.94076
0.514703,0.941887
0.550699,0.966829
0.590811,0.942829
0.568495,0.936116
0.564045,0.97019
0.563161,0.943989
0.580585,0.965561
0.585591,0.977732
0.592441,0.971631
0.611629,0.976076
0.615265,0.971834
0.624559,0.979996
0.623807,0.973362
0.628627,0.97794
0.630211,0.974358
0.632867,0.963263
0.630291,0.981789
0.604391,0.964127
0.611599,0.969142
0.580579,0.972552
0.538269,0.973914
0.535619,0.958001
0.552429,0.951033
0.504465,0.865473
0.541435,0.916224
0.554457,0.929343
0.580277,0.960474
0.551827,0.918944
0.452955,0.851436
0.579309,0.920246
0.451933,0.953653
0.450255,0.964729
0.447237,0.961172
0.500543,0.955756
0.516997,0.942046
0.500359,0.96461
0.466189,0.885659
0.541031,0.872495
0.543931,0.973511
0.570189,0.957499
0.531867,0.968316
0.491525,0.980064
0.511211,0.959803
0.473347,0.974793
0.493965,0.977222
0.465167,0.971681
0.460111,0.948947
0.492233,0.713176
0.543703,0.859029
0.549657,0.980333
0.596767,0.975268
0.599221,0.967757
0.621011,0.965164
0.632077,0.967908
0.622099,0.976673
0.610045,0.973736
0.593463,0.976386
0.614355,0.971867
0.607991,0.975444
0.606083,0.97727
0.589041,0.967471
0.590967,0.973882
0.596951,0.972227
0.591313,0.970267
0.593229,0.961824
0.616873,0.967621
0.629869,0.977525
0.638977,0.976015
0.633177,0.971585
0.637655,0.980841
